sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock
SYN07161,P1026,Multivitamin Adult,supplement,NutriHealth Inc,MLT-24B-026,2026-06-10,2025-05-23,138,9,2025-06-06,10.54634262080971,94.92,ST026,Northside Drugs,201 North St,Baltimore,MD,21201,USA,6,2025,69,314
SYN07162,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-08-20,2027-07-07,62,7,2027-07-10,14.41958592390145,100.94,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,871,-461
SYN07163,P1069,Estradiol 1mg,hormone,ThyroGenix,EST-25A,2028-06-24,2027-05-23,12,3,2027-06-12,44.484973529689526,133.45,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,6,2027,814,-416
SYN07164,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-09-23,2024-08-05,205,13,2024-10-16,9.859559992383565,128.17,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301,USA,10,2024,-191,605
SYN07165,P1082,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-25B,2028-11-16,2027-11-07,105,9,2027-11-11,16.303861406413205,146.73,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502,USA,11,2027,959,-584
SYN07166,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2303,2026-02-13,2024-12-28,61,3,2025-01-19,8.059359687448254,24.18,ST011,City Pharmacy,823 Oak Ave,Phoenix,AZ,85001,USA,1,2025,-48,460
SYN07167,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-01-30,2026-02-25,160,10,2026-02-23,14.107871592027074,141.08,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,2,2026,303,36
SYN07168,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-10-28,2024-10-25,136,9,2024-11-12,13.291248974523452,119.62,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-156,524
SYN07169,P1021,Aspirin 81mg,analgesic,HealWell Pharma,ASP-25B,2028-02-16,2027-01-27,104,4,2027-03-12,5.662297000342115,22.65,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,3,2027,685,-300
SYN07170,P1131,Levothyroxine 50mcg,hormone,ThyroGenix,LTX-23A1,2025-11-08,2024-12-10,11,3,2024-12-18,47.57614367912085,142.73,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401,USA,12,2024,-145,478
SYN07171,P1069,Estradiol 1mg,hormone,ThyroGenix,EST-25A,2028-06-08,2027-05-16,20,1,2027-06-12,41.48593241680987,41.49,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,6,2027,798,-409
SYN07172,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-09-05,2024-07-30,143,7,2024-08-08,8.092121934972019,56.64,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,8,2024,156,611
SYN07173,P1592,Prednisolone 5mg,hormone,Steroidex Inc.,PRDS-2403C,2025-12-18,2024-12-03,22,1,2024-12-20,31.26645519036468,31.27,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401,USA,12,2024,-105,485
SYN07175,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-10-17,2024-10-01,108,7,2024-09-28,12.219054332199024,85.53,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,9,2024,-167,548
SYN07176,P1131,Levothyroxine 50mcg,hormone,ThyroGenix,LTX-23A1,2025-11-05,2024-11-25,10,2,2024-12-16,49.02626965010328,98.05,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401,USA,12,2024,-148,493
SYN07178,P1097,Hydrochlorothiazide 25mg,other,CardioPlus,HCT-24A,2028-04-06,2027-02-27,74,8,2027-04-08,14.422760829047489,115.38,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,4,2027,735,-331
SYN07179,P1041,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-041,2027-01-01,2025-11-19,1805,109,2025-12-01,3.0592891047937427,333.46,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201,USA,12,2025,274,134
SYN07180,P1045,Multivitamin Kids,supplement,NutriHealth Inc,MLT-24B-045,2026-07-18,2025-05-14,119,8,2025-06-11,8.876800942828117,71.01,ST026,Northside Drugs,201 North St,Baltimore,MD,21201,USA,6,2025,107,323
SYN07181,P1010,Ranitidine 150mg,antacid,Digestive Solutions,RAN-23R-010,2025-11-25,2024-12-07,1999,150,2024-12-16,2.91932408797797,437.9,ST010,BulkMed Supply,600 Industrial Rd,Dallas,TX,75201,USA,12,2024,-128,481
SYN07182,P1534,Salbutamol 2mg,bronchodilator,Airways Pharmaceuticals,SAL-2404A,2026-04-15,2024-04-06,33,2,2024-04-03,16.065301536432205,32.13,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,4,2024,13,726
SYN07183,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-09-15,2024-07-21,23,3,2024-08-19,22.749242458787577,68.25,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,8,2024,-199,620
SYN07184,P1106,Rabeprazole 20mg,antacid,DigestAid Corp,RAB-24B,2027-12-17,2027-01-08,215,16,2027-01-11,11.517496406977967,184.28,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,1,2027,624,-281
SYN07185,P1095,Lisinopril 10mg,other,CardioPlus,LIS-25B,2028-04-24,2027-03-14,69,7,2027-04-02,15.026981342678084,105.19,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,4,2027,753,-346
SYN07186,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-03-20,2024-02-23,65,6,2024-02-27,21.935862729464063,131.62,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,2,2024,-13,769
SYN07187,P1041,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A,2026-03-23,2025-03-11,84,4,2025-05-18,8.046840268434114,32.19,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,5,2025,-10,387
SYN07188,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2029-02-06,2027-12-22,41,3,2028-01-06,8.08237393069125,24.25,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1041,-629
SYN07189,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-10-07,2024-09-04,83,3,2024-09-14,8.226356468493481,24.68,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,9,2024,-177,575
SYN07190,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-03-22,2027-09-06,394,101,2027-10-08,17.680177183736834,1785.7,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,10,2027,720,-522
SYN07191,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-01-21,2027-12-02,906,501,2027-12-17,20.135801632228265,10088.04,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,12,2027,1025,-609
SYN07192,P1084,Loratadine 10mg,antihistamine,Allergonix,LOR-24A,2027-08-30,2026-08-10,76,8,2026-09-14,9.479583314492327,75.84,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,9,2026,515,-130
SYN07193,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-08-30,2024-07-27,206,11,2024-10-19,9.811166280486177,107.92,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301,USA,10,2024,-215,614
SYN07194,P1290,Lisinopril 10mg,other,HeartMeds Inc,LIS-24D,2026-11-06,2025-11-01,85,4,2025-11-03,10.112972458768272,40.45,ST033,City Pharmacy,823 Oak Ave,Phoenix,AZ,85001,USA,11,2025,218,152
SYN07195,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-03-09,2024-01-30,109,6,2024-02-20,13.26759283451915,79.61,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-24,793
SYN07196,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-09-05,2025-07-15,61,5,2025-07-22,11.041635604361378,55.21,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,7,2025,156,261
SYN07197,P1534,Salbutamol 2mg,bronchodilator,Airways Pharmaceuticals,SAL-2404A,2026-04-02,2024-04-08,37,1,2024-04-07,15.470023473689716,15.47,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,4,2024,0,724
SYN07198,P1391,Naproxen 220mg,analgesic,HealWell Pharma,NAP-24E,2027-01-27,2026-01-31,103,7,2026-02-18,8.827141708909574,61.79,ST043,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,2,2026,300,61
SYN07199,P1411,Montelukast 10mg,antihistamine,RespiraMed,MON-24M,2027-05-25,2026-06-05,67,6,2026-06-14,14.098185018520685,84.59,ST045,Superior Rx,640 7th St,Cleveland,OH,44113,USA,6,2026,418,-64
SYN07200,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-11-23,2025-11-22,194,7,2025-12-05,8.062146675463914,56.44,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215,USA,12,2025,235,131
SYN07201,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-25,2027-11-16,121,10,2027-11-14,18.199390643662525,181.99,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,11,2027,937,-593
SYN07202,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-05-02,2025-03-31,30,2,2025-04-20,11.714319110623466,23.43,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109,USA,4,2025,30,367
SYN07203,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-04-11,2025-03-08,64,5,2025-03-12,17.39691463354845,86.98,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,9,390
SYN07204,P1572,Influenza Vaccine 2024,vaccine,ImmuniSafe,FLU-24B,2026-01-06,2024-09-23,338,75,2024-10-14,16.205449033772346,1215.41,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,10,2024,-86,556
SYN07205,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-04-06,2024-03-05,71,4,2024-03-03,22.51689035316968,90.07,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,4,758
SYN07206,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-05-29,2025-05-07,58,2,2025-05-14,13.644417038241906,27.29,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,5,2025,57,330
SYN07208,P1120,Omeprazole 20mg,antacid,GastroCare,OMP-2402E,2025-11-13,2024-11-10,145,10,2024-11-15,13.887915263179506,138.88,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,11,2024,-140,508
SYN07209,P1421,Melatonin 5mg,supplement,NutriHealth,MEL-2402E,2025-10-26,2024-10-27,105,6,2024-11-20,7.480112605606129,44.88,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,11,2024,-158,522
SYN07210,P1005,Calcium 600mg,supplement,NutriHealth Inc,CAL-24D-005,2026-09-10,2025-07-28,91,9,2025-08-17,9.467583682865358,85.21,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,161,248
SYN07211,P1030,Albuterol Inhaler,bronchodilator,RespiraMed,ALB-24B-030,2026-01-01,2024-11-13,33,1,2024-12-03,44.386580622202864,44.39,ST030,UrbanMeds,90 7th Ave,New York,NY,10001,USA,12,2024,-91,505
SYN07212,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-10-31,2024-09-29,46,3,2024-10-04,9.099427165050509,27.3,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,-153,550
SYN07213,P1019,Insulin Glargine,hormone,EndoLife Corp,INS-24I-019,2027-01-25,2025-12-31,22,3,2026-01-21,126.19048104967656,378.57,ST019,ExpressRx,456 Elm St,Portland,OR,97201,USA,1,2026,298,92
SYN07214,P1388,Glipizide 5mg,other,GlucoseRx,GLI-24A,2025-11-13,2024-11-09,70,5,2024-11-11,10.074010900262998,50.37,ST042,Sunrise Pharmacy,75 Ocean Ave,Miami,FL,33101,USA,11,2024,-140,509
SYN07215,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-05-02,2027-04-03,112,10,2027-05-19,6.867915439169498,68.68,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,761,-366
SYN07216,P1045,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-25B,2028-04-24,2027-04-02,105,9,2027-05-07,6.828373907770036,61.46,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,5,2027,753,-365
SYN07218,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-09-24,2024-09-27,104,8,2024-10-05,13.19376765670308,105.55,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,10,2024,-190,552
SYN07219,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-07-24,2027-06-30,65,6,2027-07-11,14.298241418693992,85.79,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,844,-454
SYN07220,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-03-25,2024-01-22,103,5,2024-02-12,13.240057503028458,66.2,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,2,2024,-8,801
SYN07221,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-10-21,2027-10-15,94,4,2027-10-30,22.54330522641136,90.17,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,10,2027,933,-561
SYN07222,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-04-06,2024-03-04,73,5,2024-03-08,23.84826894684039,119.24,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,4,759
SYN07223,P1391,Naproxen 220mg,analgesic,HealWell Pharma,NAP-24E,2027-01-24,2026-02-15,88,5,2026-02-17,8.32623391684467,41.63,ST043,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,2,2026,297,46
SYN07224,P1029,Zinc Gluconate 50mg,supplement,NutriHealth Inc.,ZNC-25A,2028-08-30,2027-07-11,47,5,2027-07-28,7.006739482908612,35.03,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014,USA,7,2027,881,-465
SYN07225,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-11-01,2024-09-30,104,6,2024-10-07,13.070764565852814,78.42,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,10,2024,-152,549
SYN07226,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-03-21,2027-04-01,62,4,2027-04-13,32.42579954829861,129.7,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101,USA,4,2027,719,-364
SYN07227,P1503,Hydrochlorothiazide 25mg,antihypertensive,CardioGen,HTZ-2402P,2026-01-21,2024-01-27,69,7,2024-02-15,10.878425957236065,76.15,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,2,2024,-71,796
SYN07228,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-03-09,2025-02-02,106,5,2025-02-09,7.897237346518865,39.49,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,-24,424
SYN07229,P1527,Clopidogrel 75mg,antiplatelet,CardioGen,CLO-2402Z,2025-12-10,2024-11-24,99,8,2024-12-05,14.817460668836873,118.54,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,12,2024,-113,494
SYN07230,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-02-28,2024-12-26,20,2,2025-01-01,76.49228676282259,152.98,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,1,2025,-33,462
SYN07231,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-04-15,2025-04-03,78,7,2025-04-05,7.518043827089465,52.63,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,4,2025,13,364
SYN07232,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-07-28,2024-08-02,149,8,2024-08-09,8.644861830790258,69.16,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,8,2024,-248,608
SYN07233,P1212,Melatonin 5mg,supplement,NutriHealth Inc,MEL-231C,2027-03-08,2026-03-25,218,14,2026-03-18,5.967023569711383,83.54,ST025,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001,USA,3,2026,340,8
SYN07234,P1175,Calcium+D3 600mg/400IU,supplement,NutriHealth,CALD3-2402D,2026-03-23,2024-03-27,60,9,2024-04-07,10.174366628519936,91.57,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,4,2024,-10,736
SYN07235,P1327,Ranitidine 150mg,antacid,DigestiveCare,RAN-24B,2028-02-25,2027-03-27,2054,649,2027-03-24,5.115209756040032,3319.77,ST036,Giant Chemist,900 Grand Ave,St. Louis,MO,63101,USA,3,2027,694,-359
SYN07236,P1340,Cyanocobalamin 1mg,supplement,NutriHealth,B12-2403B,2025-09-25,2024-09-26,39,5,2024-10-09,8.864623883959547,44.32,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501,USA,10,2024,-189,553
SYN07237,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-08-24,2026-10-21,95,6,2027-01-14,8.828072052366304,52.97,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806,USA,1,2027,509,-202
SYN07238,P1375,Fluticasone Nasal Spray,antihistamine,RespiraMed,FLU-24N,2028-09-06,2027-09-08,36,4,2027-09-08,14.59764161327018,58.39,ST041,Pharmacy Depot,201 Liberty St,Atlanta,GA,30303,USA,9,2027,888,-524
SYN07239,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-02-10,2027-12-06,894,500,2027-12-26,20.208825701106832,10104.41,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,12,2027,1045,-613
SYN07240,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-07-31,2026-06-30,153,25,2026-07-21,6.533404639582397,163.34,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610,USA,7,2026,485,-89
SYN07241,P1585,Hydroxyzine 25mg,antihistamine,AllergyFree Labs,HYD-2402C,2025-10-09,2024-08-30,94,4,2024-09-07,8.349002455214212,33.4,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109,USA,9,2024,-175,580
SYN07242,P1241,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24B,2026-08-25,2025-07-30,97,5,2025-07-25,10.45547645274023,52.28,ST028,Health Express,505 State Ave,Raleigh,NC,27601,USA,7,2025,145,246
SYN07243,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-05-04,2026-06-08,62,2,2026-07-09,6.2763604587026345,12.55,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,7,2026,397,-67
SYN07244,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-08,2026-08-16,105,8,2026-08-17,8.418394015441283,67.35,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,493,-136
SYN07245,P1527,Clopidogrel 75mg,antiplatelet,CardioGen,CLO-2402Z,2025-11-29,2024-11-24,93,7,2024-12-13,14.431168963840303,101.02,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,12,2024,-124,494
SYN07246,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-09-07,2025-08-07,62,6,2025-08-08,12.294889416319515,73.77,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,158,238
SYN07247,P1890,Insulin Glargine 100U/mL,hormone,NovoHealth,INS-2023K,2026-03-06,2024-12-20,25,3,2024-12-29,75.45151097764082,226.35,ST026,Metro Specialty Rx,2300 Willow St,Richmond,VA,23220,USA,12,2024,-27,468
SYN07248,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-02-19,2026-03-05,155,11,2026-03-04,13.010595984710196,143.12,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,323,28
SYN07249,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2026-01-07,2024-11-24,72,3,2024-12-10,6.5267975200453066,19.58,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,12,2024,-85,494
SYN07250,P1040,Influenza Vaccine,vaccine,BioShield,FLU-24V-040,2026-01-26,2024-09-10,343,60,2024-09-30,19.537907552700155,1172.27,ST040,Giant Chemist,450 Union Ave,Seattle,WA,98101,USA,9,2024,-66,569
SYN07251,P1175,Calcium+D3 600mg/400IU,supplement,NutriHealth,CALD3-2402D,2026-03-17,2024-04-07,55,8,2024-04-05,10.860797982637084,86.89,ST029,Bright Life Pharmacy,563 Ridgeway Rd,Boise,ID,83702,USA,4,2024,-16,725
SYN07252,P1393,Vitamin D3 1000IU,supplement,NutriHealth,D3-2402P,2025-08-07,2024-08-06,156,10,2024-08-14,8.490021191168571,84.9,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,8,2024,-238,604
SYN07253,P1011,Melatonin 5mg,supplement,NutriHealth Inc,MEL-24M-011,2025-11-22,2024-11-09,57,6,2024-11-12,9.199392992832951,55.2,ST011,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,11,2024,-131,509
SYN07254,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-09-11,2026-08-12,112,7,2026-08-13,8.105842920788778,56.74,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,527,-132
SYN07255,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-09-10,2025-08-07,242,12,2025-08-12,8.336703673834258,100.04,ST014,UrbanMeds,90 7th Ave,New York,NY,10001,USA,8,2025,161,238
SYN07256,P1456,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-2403F,2026-04-27,2024-03-04,195,11,2024-03-02,7.363934271847639,81.0,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,25,759
SYN07257,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-03,2025-02-03,110,7,2025-02-07,7.3262085280719695,51.28,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,1,423
SYN07258,P1403,Probiotic Complex,supplement,NutriHealth Inc,PROB-24B,2026-08-15,2025-08-06,185,13,2025-08-04,16.306723586228724,211.99,ST044,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204,USA,8,2025,135,239
SYN07259,P1503,Hydrochlorothiazide 25mg,antihypertensive,CardioGen,HTZ-2402P,2026-02-03,2024-01-24,60,6,2024-02-04,11.563794143271352,69.38,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,2,2024,-58,799
SYN07260,P1111,Cholecalciferol 2000IU,supplement,NutriHealth Inc.,CHO-25B,2029-01-20,2027-11-25,46,5,2027-12-25,7.446453344687172,37.23,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,12,2027,1024,-602
SYN07261,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-11-24,2024-11-21,62,8,2024-12-02,6.49989523197335,52.0,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-129,497
SYN07262,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-10-19,2026-09-24,165,11,2026-10-09,10.909779896972209,120.01,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,10,2026,565,-175
SYN07263,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-08-27,2024-07-26,204,11,2024-10-28,10.125976483495474,111.39,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301,USA,10,2024,-218,615
SYN07264,P1464,Estradiol 1mg,hormone,PharmaGenix,EST-24E,2028-02-22,2027-02-21,14,1,2027-03-06,87.03564291152965,87.04,ST050,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001,USA,3,2027,691,-325
SYN07265,P1232,Diphenhydramine 25mg,antihistamine,AllergyFree Labs,DIPH-2403C,2025-11-10,2024-11-09,99,5,2024-11-15,5.991094822831235,29.96,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,11,2024,-143,509
SYN07266,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-03-12,2026-03-10,163,11,2026-03-03,14.067681582266282,154.74,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,344,23
SYN07267,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-12-19,2024-10-10,69,4,2025-01-10,13.216404760119236,52.87,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-104,539
SYN07268,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-11-18,2024-10-24,82,4,2025-01-14,12.709326242306837,50.84,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-135,525
SYN07269,P1002,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-23Q-002,2025-12-27,2024-12-03,86,2,2024-12-06,12.742255268529243,25.48,ST002,Care Max,200 Main Ave,Raleigh,NC,27601,USA,12,2024,-96,485
SYN07270,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-04-18,2025-02-21,43,3,2025-03-01,16.832368608210132,50.5,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,3,2025,16,405
SYN07271,P1036,Atorvastatin 10mg,statin,MediCore Labs,ATO-24A-036,2027-02-19,2026-01-16,75,5,2026-01-29,14.067805674671488,70.34,ST036,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202,USA,1,2026,323,76
SYN07272,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-12-14,2024-10-27,68,2,2025-01-14,12.900867872942076,25.8,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-109,522
SYN07273,P1043,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-2402B,2025-12-24,2024-12-20,193,6,2025-01-07,13.09629214192158,78.58,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,1,2025,-99,468
SYN07274,P1379,Estradiol 1mg,hormone,FemCare Pharma,EST-2401B,2026-04-28,2024-06-19,15,2,2024-06-10,61.16150970255376,122.32,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503,USA,6,2024,26,652
