sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country
SYN07589,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-08-28,2024-07-26,190,13,2024-10-20,9.475762819687986,123.18,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301.0,USA
SYN07590,P1030,Albuterol Inhaler,bronchodilator,RespiraMed,ALB-24B-030,2025-12-29,2024-11-25,35,2,2024-11-26,44.411132532599844,88.82,ST030,UrbanMeds,90 7th Ave,New York,NY,10001.0,USA
SYN07591,P1102,Vitamin C 1000mg,supplement,NutriHealth Inc,VITC-2331,2026-05-26,2025-05-03,183,3,2025-05-18,11.07071371332906,33.21,ST013,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN07592,P1136,Levothyroxine 100mcg,hormone,PharmaGenix,LEV-23F,2028-05-30,2027-11-08,18,1,2028-01-17,40.21088454413135,40.21,ST016,HealthFirst Pharmacy,390 Pine St,Seattle,WA,98101.0,USA
SYN07593,P1623,Omega-3 Fish Oil,supplement,NutriHealth,OMG3-2402Q,2026-03-29,2024-02-04,118,5,2024-02-18,13.565755306065778,67.83,ST030,Healthwise RX,400 Pine Dr,Reno,NV,89501.0,USA
SYN07594,P1367,Ranitidine 150mg,antacid,GastroCare,RAN-2402A,2026-01-18,2024-01-09,500,99,2024-01-17,4.359891465001113,431.63,ST010,Giant Chemist,77 Commerce Blvd,Dallas,TX,75204.0,USA
SYN07595,P1697,Paracetamol 500mg,analgesic,HealWell Pharma,PARA-2404D,2026-08-14,2024-08-03,147,8,2024-08-11,7.9403048483726355,63.52,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107.0,USA
SYN07596,P1025,Hydrocortisone 1% Cream,steroid,DermalCare Inc,HYC-24H-025,2025-08-26,2024-08-20,38,2,2024-08-29,19.306559829001806,38.61,ST025,Midtown Pharmacy,350 9th Ave,Des Moines,IA,50309.0,USA
SYN07597,P1012,Prednisone 20mg,hormone,EndoLife Corp,PRD-23P-012,2025-08-31,2024-07-15,25,3,2024-08-16,22.94483755300904,68.83,ST012,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401.0,USA
SYN07598,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-12-19,2025-12-03,195,9,2025-12-07,7.630522748584341,68.67,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN07599,P1102,Vitamin C 1000mg,supplement,NutriHealth Inc,VITC-2331,2026-06-10,2025-05-12,180,3,2025-05-14,11.182118613674362,33.55,ST013,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN07600,P1241,Ibuprofen 400mg,analgesic,HealWell Pharma,IBU-24B,2026-07-12,2025-08-06,98,4,2025-08-03,9.80786461126304,39.23,ST028,Health Express,505 State Ave,Raleigh,NC,27601.0,USA
SYN07601,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-09-14,2025-08-08,71,6,2025-08-09,12.133773645519277,72.8,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607.0,USA
SYN07602,P1027,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-23D-027,2026-08-16,2025-07-02,53,4,2025-07-09,16.84995265376713,67.4,ST027,Harbor Pharmacy,404 Harbor St,Boston,MA,2109.0,USA
SYN07603,P1006,Famotidine 20mg,antacid,Digestive Solutions,FMT-23F-006,2025-04-24,2024-04-20,131,4,2024-04-18,12.062803624639784,48.25,ST006,ExpressRx,456 Elm St,Portland,OR,97201.0,USA
SYN07604,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2025-12-11,2024-12-09,76,5,2024-12-12,6.0865972758369695,30.43,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609.0,USA
SYN07605,P1103,Famotidine 20mg,antacid,DigestAid Corp,FAM-24D,2027-09-14,2026-10-21,113,7,2027-01-08,8.530374626781077,59.71,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN07606,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2026-01-06,2024-12-01,66,9,2024-12-04,6.48502615526728,58.37,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN07607,P1019,Vitamin C 500mg,supplement,NutriHealth Inc.,VITC-24D,2028-01-14,2027-01-14,55,4,2027-01-10,6.539119210657784,26.16,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN07608,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-12-26,2025-12-05,193,10,2025-12-31,13.499540117306386,135.0,ST021,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN07609,P1514,Albuterol Inhaler,bronchodilator,Airways Pharmaceuticals,ALB-2403A,2025-08-04,2024-08-08,42,2,2024-08-16,19.983139920359967,39.97,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN07610,P1503,Hydrochlorothiazide 25mg,antihypertensive,CardioGen,HTZ-2402P,2026-03-08,2024-02-12,61,7,2024-02-13,10.696028145575324,74.87,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN07611,P1233,Simvastatin 20mg,other,LipidCare,SIM-24B,2027-12-28,2026-12-29,132,9,2027-01-08,11.097057000002955,99.87,ST027,Uptown Pharmacy,701 King St,Chicago,IL,60616.0,USA
SYN07612,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-03-09,2025-01-29,117,7,2025-02-13,7.431581459382673,52.02,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN07613,P1090,Loratadine 10mg,antihistamine,Allergy Solutions,LOR-242B,2026-11-23,2025-11-06,84,6,2025-11-20,9.40903519393334,56.45,ST014,ExpressRx,900 5th Ave,Dallas,TX,75201.0,USA
SYN07614,P1027,Calcium Carbonate 500mg,antacid,DigestAid Corp,CAL-24D,2027-07-24,2026-07-09,150,25,2026-07-26,6.74845127929544,168.71,ST026,Giant Chemist,7800 Sunrise Blvd,Citrus Heights,CA,95610.0,USA
SYN07615,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-05-30,2026-06-20,239,16,2026-06-25,9.278180136389237,148.45,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204.0,USA
SYN07616,P1023,Cyanocobalamin 1mg,supplement,NutriHealth Inc,CYN-24B-023,2026-07-26,2025-07-28,68,3,2025-07-25,11.489231955916924,34.47,ST023,VitaCare Pharmacy,212 Clover Ln,Charlotte,NC,28202.0,USA
SYN07617,P1055,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-25A,2028-06-01,2027-05-19,193,16,2027-06-15,20.098564818135984,321.58,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN07618,P1033,Losartan 50mg,antihypertensive,MediCore Labs,LOS-24L-033,2027-02-09,2026-01-05,140,7,2026-01-16,12.714536400780947,89.0,ST033,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303.0,USA
SYN07619,P1013,Fexofenadine 180mg,antihistamine,AllergyFree Ltd,FEX-24C-013,2026-06-16,2025-06-02,67,4,2025-06-06,15.184623557748722,60.74,ST013,Sunrise Pharmacy,15 Sunrise Dr,Orlando,FL,32801.0,USA
SYN07620,P1055,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-25A,2028-05-12,2027-05-20,206,16,2027-06-18,20.71518182415773,331.44,ST033,PharmaBest,2909 Walnut Ave,Reno,NV,89502.0,USA
SYN07621,P1109,Lansoprazole 30mg,antacid,DigestAid Corp,LAN-25A,2028-07-23,2027-06-07,226,20,2027-06-22,12.401767782963555,248.04,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102.0,USA
SYN07622,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-11-29,2025-12-24,193,10,2025-12-26,13.312444264479488,133.12,ST021,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN07623,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-02-27,2027-11-23,890,500,2027-12-24,20.843944328611208,10421.97,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN07624,P1514,Albuterol Inhaler,bronchodilator,Airways Pharmaceuticals,ALB-2403A,2025-08-10,2024-08-16,37,3,2024-08-18,20.982871314815153,62.95,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN07625,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-03-22,2024-02-27,47,2,2024-03-10,8.565269707896151,17.13,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071.0,USA
SYN07626,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-04-10,2026-05-05,48,3,2026-06-06,8.730682815682915,26.19,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641.0,USA
SYN07627,P1030,Albuterol Inhaler,bronchodilator,RespiraMed,ALB-24B-030,2026-01-06,2024-11-16,45,2,2024-11-28,46.852914274317676,93.71,ST030,UrbanMeds,90 7th Ave,New York,NY,10001.0,USA
SYN07628,P1084,Loratadine 10mg,antihistamine,Allergonix,LOR-24A,2027-09-02,2026-08-16,65,6,2026-09-07,9.142005795451203,54.85,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN07629,P1344,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-24A,2027-07-14,2026-06-15,73,4,2026-06-13,18.327990927246127,73.31,ST038,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN07630,P1090,Loratadine 10mg,antihistamine,Allergy Solutions,LOR-242B,2026-11-30,2025-11-10,70,4,2025-11-18,9.650806768018361,38.6,ST014,ExpressRx,900 5th Ave,Dallas,TX,75201.0,USA
SYN07631,P1018,Hydrochlorothiazide 25mg,diuretic,MediCore Labs,HCT-23H-018,2026-12-05,2025-11-22,77,7,2025-11-26,10.76123151838234,75.33,ST018,Riverfront Drugs,22 River Rd,St. Louis,MO,63102.0,USA
SYN07632,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2028-12-05,2027-12-28,66,4,2028-01-14,6.136472728195844,24.55,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN07633,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-12-28,2024-11-28,64,8,2024-12-03,7.007906824084926,56.06,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN07634,P1031,Magnesium Citrate 200mg,supplement,NutriHealth Inc.,MAGC-24B,2027-10-23,2026-11-22,51,2,2027-01-08,8.989650746209984,17.98,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN07635,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-12-21,2024-10-20,63,3,2025-01-11,13.231459093610013,39.69,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702.0,USA
SYN07636,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2027-01-05,2025-11-23,198,9,2025-12-13,7.7129216019358715,69.42,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN07637,P1514,Albuterol Inhaler,bronchodilator,Airways Pharmaceuticals,ALB-2403A,2025-08-07,2024-08-10,37,2,2024-08-16,20.53286151421583,41.07,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802.0,USA
SYN07638,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2028-12-23,2028-01-06,46,4,2028-01-07,7.792815078795746,31.17,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN07639,P1435,Naproxen 220mg,analgesic,HealWell Pharma,NAP-2404B,2026-03-17,2024-04-02,42,3,2024-04-04,10.921972644679162,32.77,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904.0,USA
SYN07640,P1011,Vitamin B12 1000mcg,supplement,NutriHealth Inc.,VITB-25A,2028-10-13,2027-10-12,44,3,2027-10-22,8.952415898474458,26.86,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206.0,USA
SYN07641,P1318,Simvastatin 20mg,lipid-lowering,CardioGen,SIMV-2403E,2026-05-26,2024-06-04,59,9,2024-06-11,11.417982556202414,102.76,ST026,Unity Pharmacy,101 Main St,Grand Rapids,MI,49503.0,USA
SYN07642,P1125,COVID-19 Vaccine 2027,vaccine,Vaxilife,CVD-27D,2028-12-31,2027-09-25,4990,2000,2027-11-04,16.626172697791915,33252.35,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231.0,USA
SYN07643,P1108,Pantoprazole 40mg,antacid,DigestAid Corp,PAN-25B,2028-08-01,2027-08-05,132,9,2027-08-29,12.713370138159648,114.42,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206.0,USA
SYN07644,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-09-29,2024-10-02,17,2,2024-09-30,39.40186294858094,78.8,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN07645,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-30,2024-09-18,46,3,2024-09-17,13.631276897873143,40.89,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN07646,P1408,Doxycycline 100mg,antibiotic,MediCore Inc.,DOX-2404K,2026-08-09,2024-09-09,61,4,2024-09-11,17.57496194319585,70.3,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN07647,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-03-03,2027-09-07,398,100,2027-09-27,17.36147036657676,1736.15,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN07648,P1046,Dextromethorphan 10mg,antitussive,CoughCare Ltd,DEX-24D-046,2026-05-20,2025-03-31,31,2,2025-04-25,12.06237138008564,24.12,ST042,Harbor Pharmacy,404 Harbor St,Boston,MA,2109.0,USA
SYN07649,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-08-12,2024-07-04,177,11,2024-07-15,8.637133825206721,95.01,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609.0,USA
SYN07650,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-12-21,2025-12-06,209,11,2025-12-29,12.827559086233872,141.1,ST021,Superior Rx,640 7th St,Cleveland,OH,44113.0,USA
SYN07651,P1638,Methylprednisolone 4mg,hormone,Steroidex Inc.,MPRED-2402D,2025-09-18,2024-10-10,10,1,2024-10-07,38.9165924446739,38.92,ST015,Family RX,900 Oak Dr,Toledo,OH,43606.0,USA
SYN07652,P1308,Flu Vaccine 2025,other,VaxCo,FLU-25A,2026-11-30,2025-08-27,403,76,2025-10-12,17.49378254621386,1329.53,ST034,Care Max,55 Maple Blvd,San Diego,CA,92101.0,USA
SYN07653,P1038,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24P-038,2026-09-27,2025-09-06,183,8,2025-09-18,7.238160891346694,57.91,ST038,PrimeHealth,800 Health St,Phoenix,AZ,85004.0,USA
SYN07654,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-25,2024-09-06,326,84,2024-11-09,17.145551765477855,1440.23,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705.0,USA
SYN07655,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-08-02,2027-07-17,65,6,2027-07-21,14.28881578339954,85.73,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205.0,USA
SYN07656,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-07-10,2026-06-29,236,14,2026-06-21,8.78062715294138,122.93,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204.0,USA
SYN07657,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-10-18,2024-10-27,104,3,2024-11-08,8.05098014614736,24.15,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN07658,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-10-16,2027-10-10,93,6,2027-10-31,21.494839600072343,128.97,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN07659,P1285,Aspirin 81mg,analgesic,HealWell Pharma,ASP-24F,2027-06-06,2026-05-03,138,7,2026-05-21,6.6554271034536185,46.59,ST032,Friendly Pharmacy,88 Cedar Ave,San Jose,CA,95112.0,USA
SYN07660,P1007,Fish Oil 1000mg,supplement,NutriHealth Inc.,FOIL-23B,2026-12-19,2025-11-09,47,7,2025-12-26,9.439484652918313,66.08,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN07661,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-10-05,2027-09-17,43,2,2027-09-20,9.364927605895481,18.73,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN07662,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-04-06,2025-04-03,62,6,2025-04-13,7.818149797248271,46.91,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002.0,USA
SYN07663,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-07-22,2026-07-11,109,6,2026-07-08,12.374749380223765,74.25,ST023,Better Health Rx,88 North St,Birmingham,AL,35203.0,USA
SYN07664,P9999,,,,,2099-12-28,,10,1,2098-12-29,0.010235574097749346,0.01,,,,,,,
SYN07665,P1069,Estradiol 1mg,hormone,ThyroGenix,EST-25A,2028-07-20,2027-05-24,10,3,2027-06-24,43.72806079872263,131.18,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406.0,USA
SYN07666,P1607,Simethicone 80mg,antacid,GastroCare,SIM-2402Q,2025-07-30,2024-07-29,126,4,2024-08-05,6.794268308780053,27.18,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501.0,USA
SYN07667,P1121,Flu Vaccine 2027,vaccine,Vaxilife,FLU-27B,2028-02-12,2027-09-12,391,101,2027-10-05,18.837853907622154,1902.62,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407.0,USA
SYN07668,P1212,Melatonin 5mg,supplement,NutriHealth Inc,MEL-231C,2027-04-08,2026-03-23,206,13,2026-03-18,6.130042730338963,79.69,ST025,SleepWell Drugs,9 Dream Cir,Los Angeles,CA,90001.0,USA
SYN07669,P1013,Fexofenadine 180mg,antihistamine,AllergyFree Ltd,FEX-24C-013,2026-06-15,2025-06-01,78,3,2025-06-09,15.415296851875514,46.25,ST013,Sunrise Pharmacy,15 Sunrise Dr,Orlando,FL,32801.0,USA
SYN07670,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-08,2024-09-08,329,84,2024-11-08,16.905782206179957,1420.09,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705.0,USA
SYN07671,P1028,Simvastatin 20mg,statin,MediCore Labs,SIM-24S-028,2026-09-22,2025-09-20,108,7,2025-10-01,9.85090532534693,68.96,ST028,Lakeside Pharmacy,113 Lakeside Dr,Rochester,NY,14614.0,USA
SYN07672,P1015,Loratadine 10mg,antihistamine,AllergyFree Ltd,LOR-24C-015,2026-04-27,2025-03-26,49,4,2025-03-22,13.220991474743688,52.88,ST015,Wellbeing Pharmacy,2012 Lakeside Dr,Madison,WI,53703.0,USA
SYN07673,P1041,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A,2026-04-01,2025-03-15,76,6,2025-05-19,7.673874764753949,46.04,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN07674,P1109,Lansoprazole 30mg,antacid,DigestAid Corp,LAN-25A,2028-06-30,2027-06-10,223,20,2027-06-24,12.999551337021172,259.99,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102.0,USA
SYN07675,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-11-24,2024-10-27,73,3,2025-01-03,12.9540239059116,38.86,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702.0,USA
SYN07676,P1331,Folic Acid 400mcg,supplement,NutriHealth Inc,FOL-24A,2026-12-25,2025-12-01,192,8,2025-12-06,7.984684955641025,63.88,ST037,GreenLeaf Pharmacy,100 Elm Dr,Columbus,OH,43215.0,USA
SYN07677,P1014,Metformin 500mg,antidiabetic,MediCore Labs,MET-24M-014,2026-07-21,2025-08-01,252,13,2025-08-10,7.98803127027319,103.84,ST014,UrbanMeds,90 7th Ave,New York,NY,10001.0,USA
SYN07678,P1019,Vitamin C 500mg,supplement,NutriHealth Inc.,VITC-24D,2028-01-28,2027-01-06,48,5,2027-01-14,6.203064341893031,31.02,ST034,GoodHealth RX,17 Eastview Blvd,Orlando,FL,32806.0,USA
SYN07679,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-12-12,2024-11-26,71,9,2024-11-30,6.838167420165033,61.54,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501.0,USA
SYN07680,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2303,2026-02-14,2024-12-14,60,2,2025-01-12,7.776755640409024,15.55,ST011,City Pharmacy,823 Oak Ave,Phoenix,AZ,85001.0,USA
SYN07681,P1047,Acetaminophen 325mg,analgesic,HealWell Pharma,ACE-25C,2028-12-07,2028-01-10,53,2,2028-01-08,5.778107549068583,11.56,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN07682,P1592,Prednisolone 5mg,hormone,Steroidex Inc.,PRDS-2403C,2025-12-10,2024-12-02,16,2,2024-12-13,29.575417422229062,59.15,ST017,ExpressRx,1012 Hillside Rd,Eugene,OR,97401.0,USA
SYN07683,P9999,,,,,2099-12-18,,10,1,2099-01-07,0.009805729114561111,0.01,ST000,,,,,,
SYN07684,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-23,2027-11-20,129,11,2027-11-26,17.593768723678362,193.53,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN07685,P1116,Tdap Vaccine 2027,vaccine,Vaxilife,TDAP-27A,2028-11-09,2027-09-23,600,251,2027-10-06,19.083242947302175,4789.89,ST041,Vaccine Depot,4201 Health Pkwy,Dallas,TX,75231.0,USA
SYN07686,P1101,Omeprazole 20mg,antacid,DigestAid Corp,OME-25A,2028-05-11,2027-04-01,181,12,2027-04-11,10.241841906396392,122.9,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703.0,USA
SYN07687,P1408,Doxycycline 100mg,antibiotic,MediCore Inc.,DOX-2404K,2026-08-28,2024-08-31,57,4,2024-09-11,18.882582284145954,75.53,ST024,Vitality Drugs,246 East Rd,Seattle,WA,98109.0,USA
SYN07688,P1004,Cetirizine 10mg,antihistamine,AllergyFree Ltd,CTZ-24C-004,2025-09-25,2024-08-23,59,3,2024-09-10,14.838585376240943,44.52,ST004,WellnessMed,789 3rd St,Austin,TX,73301.0,USA
SYN07689,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-10-15,2027-11-04,120,10,2027-11-22,16.97407942357693,169.74,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745.0,USA
SYN07690,P1262,Diphenhydramine 25mg,antihistamine,Allergy Solutions,DIP-24A,2026-03-13,2025-04-01,61,7,2025-04-07,7.5245233243019465,52.67,ST030,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002.0,USA
SYN07691,P1427,Alendronate 70mg,other,BoneCare,ALE-24A,2028-04-17,2027-04-06,50,5,2027-04-14,31.99646372657869,159.98,ST046,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101.0,USA
SYN07692,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-20,2024-09-12,55,4,2024-09-05,13.464606125957008,53.86,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN07693,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-09-12,2024-09-19,50,2,2024-09-15,14.08531815094868,28.17,ST039,Metro Medical,350 8th Ave,New York,NY,10011.0,USA
SYN07694,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-07-25,2026-06-15,238,15,2026-06-18,9.281898675545161,139.23,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204.0,USA
SYN07695,P1346,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-24B,2026-07-25,2024-05-31,94,7,2025-04-08,12.172476974945436,85.21,ST023,Uptown Pharmacy,4812 Maple Ave,Dallas,TX,75219.0,USA
SYN07696,P1071,Progesterone 100mg,hormone,ThyroGenix,PROG-24C,2028-03-29,2027-03-07,24,3,2027-03-24,37.03300594399304,111.1,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206.0,USA
SYN07697,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-10-09,2026-09-27,166,10,2026-10-09,11.077792485180941,110.78,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118.0,USA
SYN07698,P1346,Amoxicillin 500mg,antibiotic,MediCore Inc.,AMX-24B,2026-07-19,2024-06-02,102,7,2025-04-07,12.885333498614004,90.2,ST023,Uptown Pharmacy,4812 Maple Ave,Dallas,TX,75219.0,USA
SYN07699,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-07,2027-09-10,47,3,2027-09-21,9.520483436676711,28.56,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219.0,USA
SYN07700,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-07-05,2026-07-13,112,8,2026-07-06,13.04789225947189,104.38,ST023,Better Health Rx,88 North St,Birmingham,AL,35203.0,USA
SYN07701,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-05-21,2025-05-16,52,2,2025-05-14,13.32144841463815,26.64,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301.0,USA
SYN07702,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-11-29,2024-10-10,117,5,2024-11-03,7.855195085866858,39.28,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701.0,USA
SYN07703,P1041,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A,2026-03-25,2025-03-04,73,4,2025-05-22,7.681212386351506,30.72,ST024,MediValue Pharmacy,1820 Oakview Dr,Aurora,CO,80014.0,USA
SYN07704,P1190,Hydrochlorothiazide 25mg,other,MediCore Labs,HCTZ-24A,2027-07-10,2026-07-09,109,8,2026-07-09,12.709875749301332,101.68,ST023,Better Health Rx,88 North St,Birmingham,AL,35203.0,USA
SYN07705,P1026,Multivitamin Adult,supplement,NutriHealth Inc,MLT-24B-026,2026-07-10,2025-05-29,132,9,2025-06-01,10.951917179977885,98.57,ST026,Northside Drugs,201 North St,Baltimore,MD,21201.0,USA
